N,first,second,diff,diff_sd,field,sample_i
474,0.1584613773845027,0.11763866700990176,0.040822710374600946,0.0072129952514166954,flux_r_mag,432
474,0.3526713464829776,0.2551563353743144,0.09751501110866327,0.018845916451632326,flux_r_nmgy,432
132,11.197459192968214,10.622498268425817,0.5749609245423913,0.713201613636718,gal_angle_deg,432
161,0.2628060147076274,0.17152171418508952,0.0912843005225378,0.012392382498930774,gal_frac_dev,432
161,0.1334398767369707,0.09104665504437984,0.04239322169259076,0.0070173222198042715,gal_axis_ratio,432
161,0.8485757641084115,0.5829484117902296,0.2656273523181815,0.06807465510767881,gal_radius_px,432
474,0.44985675677447107,0.45162593387256167,-0.0017691770980905054,0.011054488702450816,color_ug,432
474,0.15063545104670403,0.14658834284831523,0.004047108198388813,0.0044260404994209725,color_gr,432
474,0.13174386179908057,0.13554596159714102,-0.003802099798060441,0.005211818185292687,color_ri,432
474,0.1566416251816137,0.17637640993459977,-0.0197347847529861,0.005473136372776703,color_iz,432
132,0.09848484848484848,0.06818181818181818,0.030303030303030304,0.023119068741795566,missed_stars,433
342,0.05555555555555555,0.0029239766081871343,0.05263157894736842,0.012092203911591886,missed_galaxies,433
474,0.14950555755481154,0.12786782823058526,0.02163772932422629,0.003934945849009508,position,433
474,0.15360981811250626,0.12273410741346058,0.03087571069904568,0.005843292193775082,flux_r_mag,433
474,0.32019653057301173,0.25129148717624644,0.06890504339676529,0.01354644372805865,flux_r_nmgy,433
133,9.919530680577877,10.133087188606824,-0.2135565080289466,0.8901514730198646,gal_angle_deg,433
168,0.2154068507101059,0.15849689863888144,0.056909952071224346,0.012592253504008203,gal_frac_dev,433
168,0.1259668689528825,0.07821694050626998,0.047749928446612445,0.007989500470708621,gal_axis_ratio,433
168,0.7788466356437075,0.5717410191610173,0.20710561648269002,0.04732069210983548,gal_radius_px,433
474,0.43269844954972503,0.42143153592442745,0.011266913625297583,0.010739939656153032,color_ug,433
474,0.15129003993202836,0.14702685732325538,0.004263182608772992,0.004150633424780995,color_gr,433
474,0.1390560165374439,0.13507631391382766,0.0039797026236162375,0.005401081588440943,color_ri,433
474,0.17671017646581313,0.193973540107481,-0.017263363641667938,0.005805334983562108,color_iz,433
156,0.1282051282051282,0.10897435897435898,0.019230769230769232,0.02367907529031305,missed_stars,434
318,0.0440251572327044,0.006289308176100629,0.03773584905660377,0.011522429472854591,missed_galaxies,434
474,0.12315934574843262,0.10823163186440558,0.014927713884027062,0.0030177777307249533,position,434
474,0.12278664360799556,0.1017432520109253,0.021043391597070252,0.004611330852039307,flux_r_mag,434
474,0.29874791337108497,0.23840770777103193,0.06034020560005299,0.011601085754835467,flux_r_nmgy,434
126,9.851756513255252,11.020079140072358,-1.168322626817099,0.5120572093088918,gal_angle_deg,434
155,0.24427148928798148,0.16265938373194344,0.08161210555603815,0.012536031809371958,gal_frac_dev,434
155,0.10817521373863115,0.07468796775305721,0.03348724598557393,0.00815053240697524,gal_axis_ratio,434
155,0.5207437743566482,0.35515249398148846,0.16559128037515994,0.04186640763673277,gal_radius_px,434
474,0.41786184174241714,0.3992067144137951,0.018655127328621925,0.010106651225324127,color_ug,434
474,0.131296199641652,0.1353558971600498,-0.0040596975183978265,0.0025570787135056044,color_gr,434
474,0.11160345932976856,0.11166840967986891,-6.49503501003904e-5,0.0041451876392863875,color_ri,434
474,0.1482141771829005,0.15143723971658807,-0.0032230625336875517,0.004411718562035627,color_iz,434
133,0.10526315789473684,0.10526315789473684,0.0,0.022951651934901972,missed_stars,435
341,0.03225806451612903,0.0,0.03225806451612903,0.009582072996548459,missed_galaxies,435
474,0.11452468170664573,0.10303940669714835,0.01148527500949732,0.0028206019850269305,position,435
474,0.11427124753273024,0.09593357806333115,0.018337669469399104,0.004347816949321637,flux_r_mag,435
474,0.3183161513121737,0.24382580072394353,0.07449035058823009,0.016060736517792388,flux_r_nmgy,435
135,9.367784872725437,9.620531230466007,-0.25274635774056775,0.46505766111885033,gal_angle_deg,435
168,0.2207116400458424,0.15473662115490616,0.06597501889093624,0.011285980193320565,gal_frac_dev,435
168,0.11034187294038189,0.06908878745316392,0.04125308548721797,0.007876746407549665,gal_axis_ratio,435
168,0.5163091952430783,0.31964791848043755,0.1966612767626407,0.03846927869186429,gal_radius_px,435
474,0.3558321637568018,0.34140070299441283,0.014431460762388848,0.007027381271278116,color_ug,435
474,0.14140460454722917,0.14297275792562048,-0.001568153378391284,0.00271832462088925,color_gr,435
474,0.10351117273773579,0.11298536189924832,-0.009474189161512544,0.003343605713513753,color_ri,435
474,0.15715387307399886,0.1642098590857331,-0.007055986011734273,0.004557457570964901,color_iz,435
125,0.144,0.12,0.024,0.025440632980561085,missed_stars,436
349,0.06876790830945559,0.0,0.06876790830945559,0.01356538901071637,missed_galaxies,436
474,0.13805756020641613,0.11930392405790347,0.018753636148512668,0.0035931538383966025,position,436
474,0.14815552547549757,0.11570806624665914,0.03244745922883846,0.006676648894610583,flux_r_mag,436
474,0.31207162494029156,0.23862693259148718,0.07344469234880428,0.014668883048946887,flux_r_nmgy,436
136,11.033745427390974,11.55038275413473,-0.5166373267437591,0.8847464164113265,gal_angle_deg,436
168,0.23405488135617006,0.15932580009880606,0.07472908125736419,0.012626943329625608,gal_frac_dev,436
168,0.12064494983941468,0.07993804586172433,0.040706903977690286,0.008133933181728895,gal_axis_ratio,436
168,0.739028386483327,0.4673144773836132,0.2717139090997133,0.05963680263731008,gal_radius_px,436
474,0.3748650920596093,0.3544625041196307,0.020402587939978612,0.010613629370005455,color_ug,436
474,0.16488939349766962,0.16462385952863662,0.00026553396903306915,0.004147718211857888,color_gr,436
474,0.12650792991956125,0.12361468573068125,0.0028932441888800333,0.004654132676995727,color_ri,436
474,0.1435584489698295,0.15331427796904182,-0.009755828999212315,0.0043459983349082515,color_iz,436
138,0.07246376811594203,0.08695652173913043,-0.014492753623188406,0.022149586084083215,missed_stars,437
336,0.03273809523809524,0.01488095238095238,0.017857142857142856,0.010917677785387263,missed_galaxies,437
474,0.13635168415439586,0.12031178199773042,0.01603990215666543,0.0037701183014006144,position,437
474,0.13135583295747094,0.10642582036780376,0.02493001258966715,0.00551226784352994,flux_r_mag,437
474,0.3007514162596973,0.22068733167797483,0.08006408458172251,0.01465680118103265,flux_r_nmgy,437
128,9.727015772694292,10.922041687300249,-1.1950259146059596,0.6520408934060749,gal_angle_deg,437
160,0.24023659332720243,0.15966904587954525,0.08056754744765725,0.012348881038419475,gal_frac_dev,437
160,0.1187824443266241,0.08448380566236072,0.03429863866426339,0.0071862375185154535,gal_axis_ratio,437
160,0.5812057164624929,0.3428660342316587,0.23833968223083435,0.05637140606608991,gal_radius_px,437
474,0.4560589664684678,0.4261700693333889,0.029888897135078887,0.009908025370792306,color_ug,437
474,0.14210579934630851,0.1402876860073575,0.001818113338951015,0.0027413623821172716,color_gr,437
474,0.1124141976019597,0.11212186345169678,0.00029233415026285825,0.004378217893097764,color_ri,437
474,0.15273724497504243,0.17535707688534216,-0.022619831910299756,0.005995132775687261,color_iz,437
140,0.11428571428571428,0.06428571428571428,0.05,0.024617168641515794,missed_stars,438
334,0.059880239520958084,0.008982035928143712,0.05089820359281437,0.012692977020679749,missed_galaxies,438
474,0.124096739969345,0.11099023701455132,0.013106502954793672,0.0028564284636754937,position,438
474,0.1448835266172518,0.10526595949906328,0.039617567118188514,0.007328602419656458,flux_r_mag,438
474,0.309227757711481,0.22451579213717873,0.08471196557430218,0.01592820533308389,flux_r_nmgy,438
133,10.950752962886202,13.240967056804601,-2.290214093918393,0.9697494006866112,gal_angle_deg,438
159,0.2488749382367437,0.15466477506809698,0.09421016316864679,0.0132848359410799,gal_frac_dev,438
159,0.12650315146457008,0.07760248850541598,0.048900662959154025,0.00817436671236057,gal_axis_ratio,438
159,0.6596602095497013,0.35544856613011133,0.30421164341959006,0.07677706440666612,gal_radius_px,438
474,0.39043555290162435,0.3602146286393861,0.030220924262237995,0.010970208539876437,color_ug,438
474,0.14596016380950672,0.14758368844361416,-0.0016235246341074203,0.004058427850534238,color_gr,438
474,0.11568668798690152,0.12231467310835716,-0.006627985121455683,0.004985728231364637,color_ri,438
474,0.15689415370140689,0.17235475530639907,-0.015460601604992123,0.005692975815476242,color_iz,438
142,0.14788732394366197,0.1056338028169014,0.04225352112676056,0.028018778271515266,missed_stars,439
332,0.06325301204819277,0.006024096385542169,0.0572289156626506,0.013956967818880544,missed_galaxies,439
474,0.12478305105882999,0.10970750723274682,0.01507554382608316,0.003310849560089768,position,439
474,0.14200466423864788,0.11585502795257688,0.026149636286071,0.005829992574444958,flux_r_mag,439
474,0.3150173016779995,0.25583722222726396,0.05918007945073534,0.013607514096869342,flux_r_nmgy,439
129,9.979716812939321,11.505175720872993,-1.5254589079336627,0.7361062285701762,gal_angle_deg,439
159,0.26335966960955715,0.19125523290992374,0.07210443669963348,0.013341439810251671,gal_frac_dev,439
159,0.1274411561641147,0.08357948817007965,0.04386166799403502,0.008549084872538595,gal_axis_ratio,439
159,0.7690890878379507,0.582626105474029,0.18646298236392223,0.052014070263957546,gal_radius_px,439
474,0.39091205105171983,0.39957938105137225,-0.008667329999652418,0.009837976929496521,color_ug,439
474,0.1561083055203728,0.16536905916181852,-0.009260753641445695,0.003551705644967098,color_gr,439
474,0.14562418388795517,0.14569583277146333,-7.164888350818186e-5,0.005209191868986251,color_ri,439
474,0.1885036772420444,0.1927327831480437,-0.004229105905999377,0.004880252896603878,color_iz,439
139,0.1223021582733813,0.09352517985611511,0.02877697841726619,0.025619147899709396,missed_stars,440
335,0.0626865671641791,0.005970149253731343,0.056716417910447764,0.013263447752808008,missed_galaxies,440
474,0.13660354058917237,0.11820657420642465,0.018396966382747734,0.0036434479920640504,position,440
474,0.15555766341181765,0.11621683311127988,0.03934083030053775,0.00701830062202381,flux_r_mag,440
474,0.3333388419568853,0.2540353000960546,0.07930354186083059,0.016112073738604977,flux_r_nmgy,440
128,8.565838262249361,10.129845597353137,-1.5640073351037704,0.4974073474819524,gal_angle_deg,440
159,0.23531107269792315,0.16247200317734364,0.07283906952057947,0.012373552060537023,gal_frac_dev,440
159,0.12359815480118715,0.08131643179837793,0.04228172300280909,0.008290098320340571,gal_axis_ratio,440
159,0.5902909807045658,0.3081772583013055,0.2821137224032607,0.06621110057848434,gal_radius_px,440
474,0.4020970973447993,0.37940509663391075,0.02269200071088864,0.009642513049719066,color_ug,440
474,0.14032496847864528,0.14760125292078086,-0.007276284442135545,0.003345022689967404,color_gr,440
474,0.12189966161330112,0.12727355542304097,-0.005373893809739888,0.005053751623703752,color_ri,440
474,0.1442478266933022,0.16500624323007473,-0.02075841653677249,0.005557474907279391,color_iz,440
129,0.13953488372093023,0.12403100775193798,0.015503875968992248,0.027492753796726974,missed_stars,441
345,0.06666666666666667,0.02608695652173913,0.04057971014492753,0.01198979651489683,missed_galaxies,441
474,0.1175959822950238,0.10517960248138541,0.012416379813638394,0.0029181143734208523,position,441
474,0.13265002724046135,0.12003915383905897,0.012610873401402387,0.005290714818465119,flux_r_mag,441
474,0.27310477268602024,0.24308501377429806,0.030019758911722105,0.011318068226884111,flux_r_nmgy,441
124,10.634994684113533,10.88051423560855,-0.24551955149503088,0.46915082675870085,gal_angle_deg,441
150,0.23445232242270592,0.16674428486386858,0.06770803755883743,0.013384762475862046,gal_frac_dev,441
150,0.11870096364180652,0.076809234157162,0.041891729484644466,0.009087439715677685,gal_axis_ratio,441
150,0.5229550457458837,0.34643674512999323,0.17651830061589013,0.0545245630579935,gal_radius_px,441
474,0.3773314772191147,0.3557724921533052,0.02155898506580929,0.010278270476495056,color_ug,441
474,0.15557718009723956,0.1605010637452314,-0.0049238836479918065,0.0032677335930859533,color_gr,441
474,0.12169052356693576,0.12781299242485483,-0.006122468857919114,0.004226160084291642,color_ri,441
474,0.1582615629004646,0.16625998635617806,-0.007998423455713489,0.004809243960623849,color_iz,441
145,0.1103448275862069,0.05517241379310345,0.05517241379310345,0.02295975213268759,missed_stars,442
329,0.03951367781155015,0.0121580547112462,0.02735562310030395,0.011518014840324164,missed_galaxies,442
474,0.13329058709772407,0.11387973091860364,0.019410856179120348,0.004033642505999809,position,442
474,0.11982802819607515,0.10275751799403418,0.017070510202040947,0.005477795036829445,flux_r_mag,442
474,0.29176792083947595,0.24763623495837672,0.04413168588109917,0.01194464097396896,flux_r_nmgy,442
118,9.976427389321783,10.120359683071007,-0.14393229374922994,0.37259610819639905,gal_angle_deg,442
151,0.24239871509473201,0.16279793745902935,0.07960077763570265,0.014130070748043632,gal_frac_dev,442
151,0.127950598248409,0.07762983501598762,0.05032076323242131,0.00944170996806725,gal_axis_ratio,442
151,0.6644300581428364,0.412089158383867,0.25234089975896934,0.05552934376857939,gal_radius_px,442
474,0.3988224530932641,0.3921124204614854,0.006710032631778535,0.008074185041784138,color_ug,442
474,0.14571083491390255,0.148421504431997,-0.0027106695180944104,0.003461073034001083,color_gr,442
474,0.12527026805509503,0.12680208531553233,-0.0015318172604373253,0.004972906265846838,color_ri,442
474,0.1711428116062771,0.18189420392666364,-0.010751392320386523,0.005104336325643893,color_iz,442
112,0.08035714285714286,0.07142857142857142,0.008928571428571428,0.019601864327811865,missed_stars,443
362,0.04696132596685083,0.0055248618784530384,0.04143646408839779,0.01113452864120138,missed_galaxies,443
474,0.13411387144461762,0.12130317426358335,0.012810697181034265,0.0033649892847118007,position,443
474,0.1366737818985715,0.1136566476082261,0.023017134290345413,0.0066091075414793175,flux_r_mag,443
474,0.3292030943154385,0.2510360748189739,0.07816701949646464,0.015722745180193495,flux_r_nmgy,443
132,10.102902008752661,10.134133775051971,-0.03123176629930574,0.3685977780785803,gal_angle_deg,443
162,0.2564706919144381,0.18790889372244332,0.06856179819199473,0.012552702092454893,gal_frac_dev,443
162,0.1333613278109664,0.08317002249375309,0.05019130531721322,0.00796209018756738,gal_axis_ratio,443
162,0.7874785324565573,0.5095629072714192,0.277915625185138,0.06790537047269977,gal_radius_px,443
474,0.39591948805092725,0.37095508432789676,0.024964403723030583,0.010083442319609235,color_ug,443
474,0.14588963140957142,0.14426031627690905,0.0016293151326623799,0.004063270831440437,color_gr,443
474,0.12415778245801745,0.12269836856464701,0.0014594138933704517,0.004911734704820753,color_ri,443
474,0.17234134413564267,0.19067225183396547,-0.0183309076983228,0.006781028120436299,color_iz,443
124,0.12903225806451613,0.07258064516129033,0.056451612903225805,0.03101288070967894,missed_stars,444
350,0.07428571428571429,0.011428571428571429,0.06285714285714286,0.012991745500247745,missed_galaxies,444
474,0.13676970520379114,0.11931148182147161,0.017458223382319508,0.003572556734511014,position,444
474,0.13342879570150107,0.10805575555393336,0.025373040147567732,0.005573731116003537,flux_r_mag,444
474,0.31575179722443475,0.24366709300311867,0.07208470422131602,0.012757826156662528,flux_r_nmgy,444
135,10.749412265375993,10.449088244766472,0.3003240206095229,0.7447236954836646,gal_angle_deg,444
170,0.21928210698027462,0.15487715647248576,0.06440495050778877,0.012739319785560834,gal_frac_dev,444
170,0.11115201993560318,0.06862208693172309,0.042529933003880145,0.00813120422400326,gal_axis_ratio,444
170,0.5985332146869735,0.38187125984122433,0.21666195484574907,0.05164901489474473,gal_radius_px,444
474,0.44694982445937975,0.41504086402296714,0.0319089604364125,0.011446169514287868,color_ug,444
474,0.15811709242543023,0.16129371058287967,-0.0031766181574493717,0.0035272011141329806,color_gr,444
474,0.1205029160255505,0.12627021472234132,-0.005767298696790846,0.003978486036716402,color_ri,444
474,0.15070665331113203,0.1673528087235022,-0.0166461554123702,0.005632834657078553,color_iz,444
135,0.17037037037037037,0.11851851851851852,0.05185185185185185,0.025483872514351153,missed_stars,445
339,0.06784660766961652,0.008849557522123894,0.058997050147492625,0.013399325065981045,missed_galaxies,445
474,0.13753131788564155,0.11931490245634112,0.018216415429300442,0.0034581860878121137,position,445
474,0.1372261163872203,0.1060362551320128,0.03118986125520749,0.006427479028374521,flux_r_mag,445
474,0.2997431136152388,0.23935274637755252,0.06039036723768617,0.014223704119817033,flux_r_nmgy,445
130,11.519424310722917,11.939117918428362,-0.41969360770544256,0.7833352996318669,gal_angle_deg,445
165,0.24335334900495942,0.17270976503660998,0.07064358396834929,0.011557023651194903,gal_frac_dev,445
165,0.1170566782616084,0.0763003616635546,0.040756316598053746,0.00852234111740874,gal_axis_ratio,445
165,0.8170135113158813,0.6135967114587608,0.20341679985712025,0.05567777912987393,gal_radius_px,445
474,0.463366623239946,0.44650813798250133,0.016858485257444638,0.010767185708235148,color_ug,445
474,0.16422236670901177,0.161622626809094,0.002599739899917776,0.0040721775871084415,color_gr,445
474,0.12187564458606369,0.12414075627321391,-0.0022651116871502956,0.005466568928439254,color_ri,445
474,0.19171292497080422,0.19602578504564994,-0.00431286007484583,0.005786358466984633,color_iz,445
139,0.11510791366906475,0.10071942446043165,0.014388489208633094,0.023907718853952275,missed_stars,446
335,0.05373134328358209,0.014925373134328358,0.03880597014925373,0.012656170047412702,missed_galaxies,446
474,0.13874596257384605,0.12314029272242374,0.015605669851422333,0.003808863185555329,position,446
474,0.15553379751091861,0.12291181141015331,0.03262198610076532,0.006330921361101367,flux_r_mag,446
474,0.33730107442784746,0.26101106023717463,0.07629001419067287,0.015721155756620038,flux_r_nmgy,446
121,12.459701507062414,12.82022301284955,-0.36052150578714065,0.8468405406051395,gal_angle_deg,446
152,0.27436106020063855,0.18643601615926197,0.0879250440413764,0.013425518805186424,gal_frac_dev,446
152,0.13415646481991192,0.08546350480045732,0.048692960019454674,0.008639654042218144,gal_axis_ratio,446
152,0.7994328053431431,0.5488036380582323,0.25062916728491086,0.0553063469597329,gal_radius_px,446
474,0.41549821906364826,0.39354515783318444,0.021953061230463613,0.0099296117873288,color_ug,446
474,0.16142461706743735,0.16298543812136634,-0.0015608210539289605,0.004377684959151384,color_gr,446
474,0.1369456643002363,0.14052991673792115,-0.0035842524376848988,0.0065423262201715175,color_ri,446
474,0.1777791400638764,0.19722661126646546,-0.019447471202589054,0.006235940604393303,color_iz,446
143,0.11188811188811189,0.1258741258741259,-0.013986013986013986,0.02493897864456898,missed_stars,447
331,0.05740181268882175,0.012084592145015106,0.045317220543806644,0.01280469191811171,missed_galaxies,447
474,0.13388100746860992,0.11141176413771989,0.022469243330889982,0.004205895917158453,position,447
474,0.13283544536508254,0.1113622345727578,0.021473210792324744,0.0062934328240900625,flux_r_mag,447
474,0.26766885297734083,0.2373919544681236,0.030276898509217137,0.01197494105643508,flux_r_nmgy,447
131,10.315892257730894,11.19160654365016,-0.87571428591927,0.4401493201477579,gal_angle_deg,447
163,0.23899873679667266,0.16075604089947176,0.07824269589720086,0.011984865184366124,gal_frac_dev,447
163,0.11018964668764347,0.07231918596114496,0.037870460726498426,0.00819902419125205,gal_axis_ratio,447
163,0.5715189181377854,0.3635065726116328,0.20801234552615291,0.06375213863917832,gal_radius_px,447
474,0.40578028141151284,0.4057406946272976,3.9586784215195396e-5,0.00922140697999384,color_ug,447
474,0.14037564937301666,0.14705982044716495,-0.006684171074148257,0.002912245091721181,color_gr,447
474,0.12319904612711116,0.12606707668517578,-0.0028680305580646697,0.004391011456013468,color_ri,447
474,0.15569150887899422,0.16521334935755042,-0.0095218404785562,0.004816742027354332,color_iz,447
158,0.0949367088607595,0.10126582278481013,-0.006329113924050633,0.023394121175000736,missed_stars,448
316,0.05063291139240506,0.0031645569620253164,0.04746835443037975,0.011980819294937295,missed_galaxies,448
474,0.12505285238549405,0.11486143491348948,0.010191417472004577,0.0024155691836117432,position,448
474,0.13634686949290328,0.10862224958504886,0.027724619907854433,0.006211313687283679,flux_r_mag,448
474,0.3046030144640491,0.2312448332383655,0.07335818122568369,0.016898408331214875,flux_r_nmgy,448
115,9.665523010555114,10.92203071294093,-1.25650770238581,0.6653505393433932,gal_angle_deg,448
147,0.2284786174610952,0.1634410590081868,0.06503755845290841,0.012487948236007872,gal_frac_dev,448
147,0.13203096486320756,0.08211596352572824,0.04991500133747928,0.009069187795773311,gal_axis_ratio,448
147,0.8811549161457729,0.5680440459684045,0.31311087017736927,0.07509788016431349,gal_radius_px,448
474,0.4251839926180105,0.4031970951012286,0.02198689751678185,0.011076907799319488,color_ug,448
474,0.15475615535390666,0.1465516207720884,0.008204534581818301,0.003826495557089832,color_gr,448
474,0.13207957952007401,0.12600343821657806,0.00607614130349597,0.005203743854492009,color_ri,448
474,0.17412576079984773,0.18488908494602846,-0.010763324146180687,0.0061779291314007076,color_iz,448
126,0.1349206349206349,0.1111111111111111,0.023809523809523808,0.025247577334264835,missed_stars,449
348,0.04310344827586207,0.0028735632183908046,0.040229885057471264,0.010548562244893494,missed_galaxies,449
474,0.11824314439391403,0.10997416312052977,0.008268981273384265,0.0022773300382370053,position,449
474,0.13821516848506352,0.10916576122368014,0.029049407261383376,0.005817850639712656,flux_r_mag,449
474,0.30533118772335693,0.23328916503918123,0.07204202268417559,0.011129259567436722,flux_r_nmgy,449
128,7.171143631762849,7.637508736692337,-0.4663651049294878,0.3755347741659518,gal_angle_deg,449
164,0.2509819705386035,0.16937750393395734,0.0816044666046461,0.012696166911155738,gal_frac_dev,449
164,0.10331570166173158,0.070212378445234,0.03310332321649754,0.0068464996295206,gal_axis_ratio,449
164,0.5152116600884036,0.3446219154277093,0.1705897446606946,0.040127084160278416,gal_radius_px,449
474,0.3999697404974247,0.37361741559829137,0.026352324899133254,0.00988010752815828,color_ug,449
474,0.15075298369521017,0.14819401224560877,0.0025589714496014253,0.004905240532598159,color_gr,449
474,0.15597670657718488,0.14836624064053056,0.007610465936654381,0.005918511573371907,color_ri,449
474,0.16764433267406312,0.17309886986801468,-0.005454537193951541,0.0054189361425635825,color_iz,449
120,0.075,0.03333333333333333,0.041666666666666664,0.024145044901124374,missed_stars,450
354,0.04519774011299435,0.002824858757062147,0.0423728813559322,0.011380171223491439,missed_galaxies,450
474,0.13721992769530464,0.11990359109298084,0.017316336602323734,0.0038201115518567406,position,450
474,0.14377669123422107,0.1105200280405083,0.033256663193712746,0.0070482644925578585,flux_r_mag,450
474,0.3075043809440572,0.24594748538707747,0.061556895556979636,0.015162133906911452,flux_r_nmgy,450
130,13.770731738188163,12.868096488157624,0.9026352500305374,0.7964169526615656,gal_angle_deg,450
159,0.22738580865233643,0.15873248809105794,0.06865332056127829,0.01408261403831508,gal_frac_dev,450
159,0.14383020515795364,0.0875213680580455,0.0563088370999082,0.009396390770453844,gal_axis_ratio,450
159,0.7062664212237265,0.44629675857773166,0.2599696626459953,0.05566914739236065,gal_radius_px,450
474,0.3995902348972141,0.3950900202557411,0.0045002146414729145,0.01108258279345048,color_ug,450
474,0.15113001616571767,0.15179906463103138,-0.0006690484653136945,0.004284011007466542,color_gr,450
474,0.12099685215094692,0.1247546455948195,-0.0037577934438726376,0.00512022947344364,color_ri,450
474,0.17464598428416997,0.18616126802705946,-0.01151528374288953,0.005412592516455389,color_iz,450
132,0.08333333333333333,0.06818181818181818,0.015151515151515152,0.023119068741795572,missed_stars,451
342,0.05263157894736842,0.008771929824561403,0.043859649122807015,0.011089608395894129,missed_galaxies,451
474,0.13394462689435074,0.11513528366386024,0.018809343230490487,0.00397907727587585,position,451
474,0.13192716612540525,0.10617427921259485,0.025752886912810396,0.0060302124502137995,flux_r_mag,451
474,0.3039885333644116,0.23559386964044945,0.06839466372396218,0.0165041594493245,flux_r_nmgy,451
126,9.033329561203566,9.274038116729702,-0.24070855552613674,0.7514892148835496,gal_angle_deg,451
156,0.21895369446163002,0.16167314847075795,0.05728054599087207,0.01228038340914496,gal_frac_dev,451
156,0.11189888065675585,0.07761209617944506,0.03428678447731078,0.007855669595466082,gal_axis_ratio,451
156,0.7301431903219974,0.5167557121291042,0.21338747819289297,0.05157068944592637,gal_radius_px,451
474,0.3705351677417099,0.35620811160465277,0.014327056137057138,0.008696222953322228,color_ug,451
474,0.13935560298396132,0.1456305549292804,-0.006274951945318968,0.003805872821732861,color_gr,451
474,0.11586581503714492,0.1217238639990385,-0.005858048961893623,0.004520808283306134,color_ri,451
474,0.15173530251164952,0.16274914865967668,-0.011013846148027138,0.0053150246737527496,color_iz,451
123,0.08130081300813008,0.06504065040650407,0.016260162601626018,0.024743104820672362,missed_stars,452
351,0.037037037037037035,0.005698005698005698,0.03133903133903134,0.009313108496516802,missed_galaxies,452
474,0.1323005052778126,0.11914981270499096,0.013150692572821613,0.0028590675237309426,position,452
474,0.13808283119878603,0.1092224904943229,0.02886034070446312,0.005247414421877022,flux_r_mag,452
474,0.3446728098170303,0.2633781991020397,0.08129461071499039,0.012859583310883048,flux_r_nmgy,452
135,13.795173890037487,13.699853560117292,0.0953203299201891,1.1068956383518926,gal_angle_deg,452
166,0.24145622633755856,0.1650433605795713,0.07641286575798714,0.012075066549465269,gal_frac_dev,452
166,0.11456398542101387,0.07189637858165958,0.04266760683935429,0.00825381241432951,gal_axis_ratio,452
166,0.800572970870847,0.4782741974667436,0.3222987734041037,0.06642535621175018,gal_radius_px,452
474,0.3942046195008947,0.38184388590028323,0.012360733600611414,0.008121636132147732,color_ug,452
474,0.13814266605973366,0.13948102888151803,-0.001338362821784413,0.003372196461308655,color_gr,452
474,0.1023042154470142,0.10804037031178898,-0.00573615486477481,0.004640834489288717,color_ri,452
474,0.1518396892543981,0.17080690574959664,-0.018967216495198547,0.00480121090708924,color_iz,452
122,0.06557377049180328,0.07377049180327869,-0.00819672131147541,0.02114196864249049,missed_stars,453
352,0.0625,0.008522727272727272,0.05397727272727273,0.012061538169284697,missed_galaxies,453
474,0.13228888650853463,0.12022630246400708,0.012062584044527543,0.00277880508279634,position,453
474,0.15530892985758862,0.11741401139146587,0.037894918466122744,0.0074987373092684296,flux_r_mag,453
474,0.3498205435875435,0.262612291784773,0.08720825180277049,0.017564892689198686,flux_r_nmgy,453
145,9.404679391894861,10.300001788115523,-0.8953223962206593,0.6182593246161142,gal_angle_deg,453
174,0.2438021396005855,0.14922591301842456,0.09457622658216086,0.01220943215448543,gal_frac_dev,453
174,0.10931725168695072,0.07692324847572037,0.032394003211230295,0.00668902169228138,gal_axis_ratio,453
174,0.7930535856110388,0.4606523963564982,0.33240118925454115,0.07219634872812951,gal_radius_px,453
474,0.3768748435974016,0.37083007212899716,0.006044771468404262,0.010458390689679468,color_ug,453
474,0.14266604099825264,0.14905415693413138,-0.006388115935878702,0.0041802696465329916,color_gr,453
474,0.14628397761039624,0.1417523553266702,0.004531622283726094,0.005732444483384573,color_ri,453
474,0.18605877640128018,0.19469245311606415,-0.008633676714783935,0.005938590923004488,color_iz,453
117,0.08547008547008547,0.09401709401709402,-0.008547008547008548,0.029179207302160542,missed_stars,454
357,0.058823529411764705,0.0056022408963585435,0.05322128851540616,0.011897122558847626,missed_galaxies,454
474,0.1605498026625584,0.1371442011986157,0.023405601463942657,0.0037073705642017467,position,454
474,0.1512630416614782,0.12656741804642518,0.024695623615052984,0.00713812027837355,flux_r_mag,454
474,0.3027077922072896,0.23642087407484794,0.0662869181324416,0.017468424516571854,flux_r_nmgy,454
132,13.377653630729384,13.548950956644967,-0.17129732591557856,1.0022743586941905,gal_angle_deg,454
164,0.237895224306617,0.18710197661675643,0.0507932476898605,0.012911358607856641,gal_frac_dev,454
164,0.16605659129920944,0.10578252388875521,0.06027406741045421,0.009882054614686142,gal_axis_ratio,454
164,0.6958003202145924,0.473923186797714,0.22187713341687862,0.05773294131383518,gal_radius_px,454
474,0.3779330832116862,0.36168680450394675,0.016246278707739405,0.009297572236865411,color_ug,454
474,0.14090678579776458,0.1406308970007292,0.00027588879703545105,0.002482037498372591,color_gr,454
474,0.15656825696991467,0.1502494995603528,0.006318757409561844,0.005147682629483483,color_ri,454
474,0.21644542050132953,0.21790566344782303,-0.0014602429464934063,0.006209975453833535,color_iz,454
127,0.03937007874015748,0.06299212598425197,-0.023622047244094488,0.020330621239933913,missed_stars,455
